"","Acinar","Adipocyte","Alpha_cell","Beta_cell","Duct","Endothelium","Hepatocyte","Neuron","Oligodendrocyte","Vasc_endothelium","Amniotic_epithelial_cell","Amniotic_membrane","Aortic_smooth_muscle_cell","Astrocyte","Bronchial_epithelial_cell","CD14+_Monocytes","CD19+_B-cells","CD4+_T-cells","CD56+_NK-cells","CD8+_T-cells","Cardiac_fibroblast","Cardiac_muscle_cell","Chorionic_membrane","Choroid_plexus_epithelial_cell","Eosinophils","Epithelial_cell_of_alveolus_of_lung","Epithelial_cell_of_esophagus","Epithelial_cell_of_prostate","Epithelial_cell_of_proximal_tubule","Fibroblast","Iris_pigment_epithelial_cell","Kidney_epithelial_cell","Left_atrium","Liver","Mammary_epithelial_cell","Muscle","Neutrophils","Non-pigmented_ciliary_epithelial_cell","Omentum","Placental_chorionic_villi","Placental_decidua","Placental_mesenchyme","Placental_trophoblast","Renal_cortical_epithelial_cell","Skeletal_muscle_cell","Umbilical_cord","Bladder","Breast","Cervix","Colon","Esophagus","Head_and_kneck","Kidney","Lung","Testes","Prostate","Rectum","Mesenchyme","Skin","Stomach","Thyroid","Uterus"
"cg00474328",0.0435559712963272,0.0383282716007812,0.0522044622422946,0.068709912971987,0.0471242057836513,0.029710595340705,0.0381487758991218,0.0385783611068801,0.0444289560412616,0.0284731304219729,0.0215843765416529,0.0158912336875744,0.0188439913671451,0.146238841841407,0.0380356606548257,0.0616261403591551,0.129076428141281,0.0740360272759785,0.116918473748779,0.128587589270444,0.0434465039455035,0.0161696178497423,0.0190412417763692,0.56366367426939,0.0501662226105911,0.0375108388469713,0.226460632681272,0.0795212453801642,0.0711540158356599,0.156895972079795,0.583095075758874,0.107841423303463,0.0968985206206808,0.0822921448889846,0.0294489764678818,0.045163178042065,0.0489105736428519,0.0269125972432157,0.0670319076537143,0.027601516177648,0.0349950563615944,0.0232611274771084,0.0266258518687972,0.0503190606522982,0.0469959538480648,0.0344446114645582,0.0833375063457423,0.193273129884936,0.0650911197362768,0.0824827656163315,0.163843661741662,0.212646186443243,0.140374390974883,0.0552019391481622,0.0467217903867307,0.188001045975054,0.113780391300458,0.0592484162321378,0.173741910210628,0.305392396583,0.0474674133625221,0.0703165105208123
"cg00489219",0.0267222809861857,0.123908921379842,0.0362625338067174,0.0359067525683923,0.0324240459264387,0.0462899519236166,0.0681101292843636,0.125668306287855,0.0543458172468647,0.0767820539142096,0.0492735650508161,0.0263757512791484,0.0696510510950809,0.100423179974564,0.030071766027231,0.0559307213115671,0.0749740741784468,0.0634784921500813,0.0547129381818846,0.0686596701200468,0.0542485315568145,0.0462561768136589,0.0373907043507916,0.0669243762818408,0.0503772206969261,0.0555288469164406,0.0321083730931423,0.0387363419015686,0.0428190507140762,0.103236547356752,0.330466985345041,0.0357718175453501,0.0718122351258712,0.0529582885982293,0.0299432268748032,0.0886317527626423,0.0474037191097329,0.0929866386972765,0.0990196357689397,0.0385461213485051,0.0616327911534371,0.0415451065592947,0.0460784554328785,0.0446020614455473,0.113098956742992,0.0462657993364153,0.0999268547296056,0.0895235574704931,0.138025286451489,0.0594179456895555,0.0624772095347641,0.0635740189932754,0.0523545797270049,0.0829489055768031,0.0717036608390233,0.0608918397715252,0.0644616940959614,0.103398950639494,0.0642312265350363,0.0595592718295586,0.0687246969352985,0.122121235981933
"cg00088042",0.0113134403738647,0.0294374595279702,0.220290782682591,0.0634203978502996,0.0168218847581201,0.0173552190375016,0.0244812748804254,0.0417589253164122,0.0424036037223725,0.298370972715899,0.0144716824853909,0.0134654485685386,0.0319648960758394,0.105981616262538,0.017199770122212,0.0202956432214256,0.0344399589545343,0.013402960304868,0.0201022147861413,0.0214334588005856,0.0401935429826512,0.0267007638341074,0.0176524276365115,0.103219833658148,0.014229010521245,0.0699591363291217,0.00972476474758238,0.0285342284269138,0.0568609571760854,0.0590752971249989,0.219947734706001,0.0581090916768406,0.0177295128066695,0.0117682505772499,0.0203131942587503,0.0220643774747621,0.0156245005582566,0.048039374543059,0.0369063446450916,0.0209568150559522,0.0122153608273489,0.0205010841269892,0.0212757894032809,0.0474010980021754,0.0501433965803182,0.0256895099418395,0.0410112482725742,0.037668933604476,0.109368912256931,0.0179607494147066,0.0239846926666503,0.0411478044558502,0.0852198930266744,0.0284586615014572,0.0248315464707363,0.0612606494544852,0.0253772815873036,0.0833831452604397,0.035020579073718,0.0217623406820686,0.169821801883711,0.0965219279632847
"cg00110654",0.0341754359734703,0.0218406958123206,0.0388520810252083,0.0444205346757718,0.0339447521247353,0.0172648277054918,0.0259210932527744,0.0179715050437847,0.0265054772556352,0.02725607786983,0.0190739005212489,0.132504900714315,0.028315074386656,0.0210669455615046,0.955799207642928,0.0386691095283982,0.166384691154802,0.0732281440451585,0.129648753882542,0.182097619543623,0.019316348861828,0.0198185149185826,0.0266559543182794,0.0188891303983013,0.0356785686709735,0.0191027149667825,0.768325219278896,0.957317306531222,0.104024382294491,0.577240614682833,0.797784264748112,0.0813733122365093,0.0262585524831965,0.0494759559174827,0.968146282932959,0.0231287500035993,0.0357081605570759,0.0196225115072505,0.0592399603104536,0.385419637388295,0.0414063358626143,0.306472308920304,0.661002771528383,0.153436487998609,0.0211121267259215,0.031107878097145,0.11304620997989,0.293660748203592,0.035928863607983,0.302746259308176,0.227990224556464,0.425563218455375,0.181497012280794,0.0553025643212763,0.0402922027575062,0.559106274413923,0.238406319601031,0.155148348353776,0.502784228963254,0.16829674728967,0.051633046259831,0.0561664333237556
"cg00268840",0.0241206352842783,0.192904365274956,0.0305476576268437,0.033859652836304,0.0275676447045377,0.0185599423217966,0.02223607519412,0.022132997290961,0.0257832659798678,0.0400239626120788,0.0139380641956352,0.024808916626697,0.0234590151376031,0.0171186424532777,0.021342163602977,0.0253283297879149,0.103451932218331,0.0327739396718872,0.0446710219442161,0.0617651667283442,0.0237892169595184,0.021821297248432,0.0248485683761483,0.0622327097359841,0.0228898579998859,0.018344857575689,0.0186361300711308,0.0274078983140308,0.0230452439340922,0.494393149613965,0.369780826150667,0.0184596152248429,0.0510948411033028,0.0476627748806389,0.0250620194115078,0.238003448138696,0.0231953109248114,0.0198320886235489,0.138648857761772,0.279785333898423,0.019527524678711,0.255694403678928,0.31588766236229,0.0216478873274347,0.0443194799242758,0.0276919842772671,0.0791243832634429,0.188783751405667,0.223752247375587,0.150264018708245,0.180757314347343,0.121474562200481,0.0278972325911629,0.0296845775760541,0.0202530349170032,0.0430880701984756,0.179017705045752,0.205827810973304,0.0636855937281985,0.360572898135824,0.0352415309986766,0.105841400706105
"cg00142106",0.0188800274358423,0.0172312885402849,0.027520948553502,0.0281926054090876,0.0202284689772468,0.0185605274114675,0.0193363286245542,0.0276536551206779,0.0253636555129022,0.0438099828261815,0.0190665881603748,0.0185635962887756,0.0272009206364691,0.0175664931170771,0.0190848005365631,0.0216649964337277,0.023022266696323,0.0178485345772872,0.0188063290790489,0.0210090576013191,0.0248747161529663,0.0260417915039865,0.0233076684796528,0.0204950687394115,0.017929342334464,0.0235671913822218,0.0170021064047069,0.0284590911413956,0.0239643259419896,0.0188483782482653,0.124314742770043,0.0226747035710244,0.0195574999825229,0.0415135275359146,0.0240052703433882,0.0181229896115151,0.0168477726896156,0.0249376601510954,0.021406720145507,0.0327164756801007,0.0137691393858261,0.0445842240967637,0.038393331979741,0.0203442007505097,0.0180892588776525,0.0261272230198836,0.0216032818175104,0.0179671184404576,0.0179883322863087,0.105886912865824,0.050457527756459,0.0168240235394381,0.0156126858719742,0.0186193446982807,0.0176147280268531,0.032554788685289,0.0616167724133533,0.0154926484626883,0.214955645491211,0.0609994835566805,0.0244847863717901,0.0247321004896574
"cg00108351",0.0359822240635046,0.117074888170912,0.0525444299486128,0.0602197552413416,0.0419841998647914,0.329322892443214,0.0526550458207607,0.0598516967564145,0.33029792769426,0.172957522482144,0.167599708442309,0.0427577158230266,0.683311544254767,0.249213782578732,0.0386705238487537,0.0673062897479668,0.110517178483814,0.0653569813025028,0.073776284030756,0.0882126122228183,0.0824949889692253,0.0477156254337178,0.832114202624327,0.306976590218105,0.0594193558423659,0.955585674176533,0.0354561817484264,0.0548220651626706,0.0363484160933225,0.623817176942289,0.853533845121241,0.0425831995284694,0.462510504777244,0.216113205280162,0.0292240769784187,0.0466887972346617,0.05746404960545,0.164828351958971,0.562277173413033,0.551426697912032,0.114579302548657,0.700173420969183,0.404985180406812,0.0355834887447435,0.0655042193105801,0.232868103564436,0.324423903037371,0.160500226169176,0.417894331930771,0.206719410319711,0.234068285380722,0.341228088642219,0.0944815603739711,0.273428058387202,0.054971860746652,0.162440313394467,0.259536961874918,0.373589075803001,0.0917279827844533,0.255150714850118,0.118463124657945,0.260729840618655
"cg00256155",0.0455988911444845,0.0442535450640854,0.0484214485889463,0.0506847640562302,0.03387278388268,0.0499350558103922,0.0523318764863698,0.0934590615664078,0.0489302207499652,0.101798030695641,0.0248244611098853,0.04299206309392,0.0499980402415372,0.0361290767408474,0.0290237619590362,0.0507637659831174,0.067030037042275,0.0478063440829682,0.0637140956211477,0.0750787524085302,0.0367231579165292,0.033682228595686,0.115565735111552,0.303313791077648,0.0391771769232889,0.0371404268982939,0.0377995921336457,0.0486206377513932,0.743702672391724,0.148104794454282,0.106574596233688,0.556810544466942,0.0506952791911684,0.0388005126412726,0.0263511709097037,0.0504899816983622,0.0388735706257981,0.0407780037839372,0.0719942124015958,0.110803558599678,0.0330574486641162,0.175239461285614,0.122004177019633,0.83302161977296,0.0349829639068524,0.0470027327162368,0.0732729944244517,0.106086266624553,0.163748977261087,0.519778124745305,0.045774416326289,0.105903243696221,0.572808662792404,0.0466970948354982,0.104972821829631,0.108298387796459,0.558652603164144,0.130952435641708,0.141052763695614,0.0988354437050924,0.0495777451002698,0.0766142985695554
"cg00289254",0.165002857752558,0.0235662401730748,0.670816245273061,0.580103246177163,0.0245661090606785,0.0165165869296481,0.0222492633385917,0.864391996629362,0.0981723225115455,0.0212744603600736,0.075720033141338,0.0503561728136173,0.0307928868586087,0.10764137307961,0.0398491091381317,0.0184592690454342,0.0175598895122054,0.0162299715942257,0.0180794160736595,0.0183332687356099,0.0609491613611249,0.0890519093013341,0.0488325865172258,0.299830499973451,0.017056522186082,0.0640169098100605,0.112018623637925,0.0693117466819111,0.0493282232807857,0.2382614691543,0.203880708402393,0.53347264981271,0.0390157003668455,0.0192395107926819,0.0474011989052038,0.0264798050939284,0.0167393931278481,0.145918171922327,0.0294458105125888,0.596837918007692,0.00973214521381232,0.466760054309896,0.724792297537045,0.0772603047258505,0.299872858280353,0.107284425573429,0.033124097433663,0.0514862330559239,0.0399425910831732,0.164127057862117,0.0413881256909886,0.0278236807143994,0.02161070249387,0.0201607723582046,0.130068922707095,0.0277267743686547,0.252696438486755,0.0381179376293537,0.0221161878400241,0.0230707117844995,0.0550274823251203,0.0623268842778235
"cg00294109",0.023199856960511,0.0856972889026699,0.434687134753562,0.19903285473331,0.380560879526957,0.0237151246096287,0.00918318175908539,0.0185731997050358,0.0160578129389338,0.0206836778374705,0.0105307408010345,0.0132530304152676,0.0637569040445649,0.0144338627501196,0.164637888432585,0.0212221240876472,0.353582011478556,0.0450709459599808,0.0396008823528336,0.0555413635045105,0.0174757424374439,0.0100571601738102,0.0430553435714468,0.0793650165691369,0.0135719616994177,0.210336915976801,0.109369175745156,0.092974180755796,0.195680990175126,0.401073128384391,0.148647833501835,0.581056219614695,0.0812551550207255,0.0197716816126697,0.314820710392025,0.0744500091572913,0.0235917412449837,0.211552454626752,0.123824712419613,0.244020908355424,0.0111021085305986,0.15364146834542,0.244956190717383,0.373423175257813,0.636576772409973,0.155421557905035,0.120488372100899,0.059158393030844,0.169579975636014,0.20048111956303,0.0916481767294721,0.104306255348668,0.260610248434241,0.23723907950191,0.044307000910066,0.171462034297518,0.274469876370698,0.0881592985496506,0.100825253622447,0.0596873181547865,0.644322391131968,0.177362397827946
"cg00071360",0.0402045747747322,0.0407923599156293,0.433685684271097,0.343104978769905,0.0597087106538726,0.0603537747043902,0.0140754629056968,0.302862539654395,0.365609011439727,0.0602203400555631,0.130010361691818,0.103251311508835,0.0154898282931476,0.0487019852838875,0.0507640277935399,0.104170778943976,0.109960841972189,0.100412817366476,0.0616733654709987,0.0908481198252115,0.0815089146457705,0.0622416662946453,0.0859245331574542,0.0489223841811667,0.0967832940149082,0.0370881165942683,0.0407220178338756,0.0665043449729438,0.146919849593498,0.018835679928106,0.0952527842291534,0.392039722855844,0.051946297722874,0.0302045426743531,0.249459283792317,0.0758904428027327,0.111207483373628,0.375541796138384,0.0937997979092668,0.023593956207214,0.046821127090129,0.0360484388343369,0.0262160831516414,0.258413407869773,0.0498491493221112,0.107013673227933,0.0788254147154849,0.2138327309922,0.083865692958423,0.0572313417093279,0.0667211434084561,0.0771079953494151,0.153123576010766,0.0571180988899114,0.0524403355059974,0.159237107521569,0.0638248075142458,0.0785467165797186,0.0521092169096033,0.0385111044482936,0.130410232328182,0.0957945488327359
"cg00387445",0.0267318088503345,0.116438980494313,0.111103322712066,0.0629845938860259,0.0280738565390167,0.308692158588713,0.0120192376539244,0.503217728947756,0.540846902866096,0.183310241691055,0.0107039146296907,0.00994268993484384,0.0184788793139538,0.44148975068816,0.0140154230953634,0.0142644392039143,0.05386800682911,0.202226729158718,0.172762371330338,0.293705981901467,0.221934721762577,0.128961228620978,0.0240296804802186,0.388287306911025,0.0112968719380194,0.148320572485627,0.0502995893431881,0.116207780808725,0.0770728567077691,0.0683634594280608,0.227539031631233,0.45486000439876,0.238080061283608,0.0209128785882656,0.00919888257155431,0.0378604313870689,0.016149200020632,0.480112443818964,0.0789031352392619,0.021502085095441,0.0488935621902542,0.0312847775749008,0.0170569525469653,0.178995518964156,0.329067559595931,0.0668745958224306,0.0807866709235491,0.0686957136578419,0.104193787515753,0.135829584335241,0.0523063889702521,0.0957156061773768,0.171835345750706,0.111339317388607,0.081524848287922,0.0910989120652133,0.146264084774892,0.110183203355043,0.0672586785161473,0.0642324850346103,0.296742578511684,0.159828865908571
"cg00327697",0.0178822055415561,0.264217462129187,0.0123427441316199,0.0185918564891426,0.0230432764040034,0.0316476062876469,0.149613672827454,0.825307441634948,0.0549658461889531,0.0309737664882462,0.0076871227877193,0.31268301603777,0.0121883002469168,0.0146780919171322,0.0072389931070645,0.101919186979496,0.226172462307066,0.182767792216878,0.152347362962247,0.202947716430342,0.0103500734914822,0.00869141672193242,0.0587674154531355,0.00899298436267281,0.0968967419290514,0.00975420851720096,0.00746246038110541,0.00870668548774628,0.536517891603617,0.01396660287117,0.0103227977038056,0.460594635718255,0.231397038235226,0.0555153151066404,0.0132181732557231,0.278362826845657,0.0896028475320623,0.112715860382836,0.157010891735999,0.183690098213912,0.0464505162271511,0.14671261651736,0.231498652090026,0.418436215284469,0.186171601569913,0.213394230380012,0.058812056546083,0.143290925647248,0.192544970708502,0.0694447144720264,0.0714520991332479,0.05942774076209,0.346822014569034,0.0327346039105873,0.380584782157942,0.0221752857291095,0.08263403572625,0.17396384741385,0.0618545211554884,0.178884749459445,0.285561915943089,0.274700263556008
"cg00382999",0.18733093602229,0.0344672478010936,0.80996919294543,0.347874993806823,0.0463289013360597,0.0579350805549258,0.0708680777101385,0.527106176301476,0.0724431136417739,0.0837811182270003,0.064159670240875,0.0379011785576996,0.275340848883143,0.493382492039889,0.0325228077747704,0.0475290388673328,0.913613388796995,0.941269291324766,0.8735039995292,0.946969901479212,0.056608382093461,0.0232849340417869,0.0888772945568021,0.41450365319639,0.0577319973634679,0.0188958795563789,0.0389116893911311,0.0238849190844332,0.435326646104827,0.250836758749534,0.0913280198520856,0.846166099667392,0.03809035125838,0.120934255021758,0.0237066049700046,0.197566659102235,0.080567524156771,0.647471298592882,0.303794584145992,0.408056988489589,0.29068741528697,0.323573289984575,0.449512545094069,0.612077845961923,0.404772722961942,0.0532679477062139,0.200518888937082,0.121752064834568,0.12475149734168,0.171621231303844,0.26030399856223,0.144904727943903,0.154275908117415,0.13124816974583,0.173915545568712,0.0775938128268277,0.13482109036972,0.134860256856737,0.499316730605493,0.451126571445063,0.14643212624107,0.0988329418830266
"cg00049440",0.0510420884794816,0.0304730002739915,0.907682426756535,0.74807967084139,0.638752053332452,0.156708395373686,0.0286424528896209,0.411864879489445,0.73830098199006,0.0273076785417179,0.610604849113555,0.0391067511265777,0.015525007089233,0.163341227423614,0.022350492540986,0.0790727764681689,0.134563912075904,0.0153959210584061,0.0200707956382013,0.0130899861766914,0.465474938542164,0.481595524771188,0.484065998918827,0.0677504012890078,0.137440725574967,0.525128774976461,0.129643813662932,0.378630841547457,0.0570451822907863,0.0900956515449308,0.338893268708483,0.807423912361497,0.053093600054656,0.0322189341065359,0.0232624350068529,0.0168222065408399,0.119977344272721,0.706200316744755,0.0591883673434436,0.77965407217314,0.0252135916510856,0.634669566995154,0.789112506827249,0.180500831089918,0.861503662661725,0.332713850747039,0.376208793717453,0.0488286438190454,0.159062175384537,0.139282364039197,0.115318497621367,0.0786033791483602,0.182029577305177,0.0894923301705314,0.205584766508953,0.305346585362431,0.15316789715728,0.0520652669681473,0.0428708308398345,0.199659577774618,0.284897376670901,0.122114718877761
